Student_ID,CGPA,DSA,Python,Java,C++,SQL,DBMS,Operating_System,Computer_Networks,OOPS,React,NodeJS,MongoDB,Git,Linux,AWS,Docker,Kubernetes,Machine_Learning,Communication,Presentation,Teamwork,Leadership,Critical_Thinking,Problem_Solving,Adaptability,Internships,Projects,Hackathons,Certifications,LeetCode,GitHub_Repos,Industry_Ready
S3768,7.65,93,69,74,75,96,55,86,66,85,64,22,91,57,36,66,37,33,99,43,72,74,59,61,69,54,2,5,0,5,181,10,Industry Ready
S3769,8.42,39,83,62,80,80,51,91,53,88,84,60,94,74,85,28,53,70,79,64,50,97,27,62,73,53,1,5,1,3,207,9,Industry Ready
S3770,5.83,71,31,34,91,89,46,57,37,76,22,29,85,63,42,40,98,78,42,61,80,61,25,40,67,64,3,5,2,3,392,13,Industry Ready
S3771,6.68,77,79,65,64,32,39,93,95,80,39,26,41,85,60,93,23,61,66,98,62,72,72,98,78,55,2,0,1,4,280,4,Industry Ready
S3772,8.97,73,70,52,71,34,94,90,72,59,56,82,31,85,78,62,94,45,57,47,77,56,24,51,85,88,2,4,5,3,421,1,Industry Ready
S3773,7.48,45,74,69,74,57,87,76,40,69,57,82,70,62,93,97,28,60,99,41,72,91,73,64,72,87,0,1,4,7,408,12,Industry Ready
S3774,7.85,83,38,34,97,40,86,52,90,56,93,45,36,91,44,41,69,42,71,76,79,51,37,45,76,57,3,0,5,6,485,17,Industry Ready
S3775,7.36,64,91,63,76,44,82,67,74,43,64,53,55,57,36,18,86,62,32,74,47,69,90,89,79,71,3,4,5,6,6,2,Industry Ready
S3776,5.69,57,76,53,59,77,53,37,76,58,61,91,68,48,38,60,11,97,27,76,75,65,55,88,64,85,3,6,1,4,429,10,Industry Ready
S3777,6.21,31,34,46,53,75,51,62,36,57,65,58,35,94,65,92,60,83,51,95,75,52,73,88,69,77,3,7,4,6,335,5,Industry Ready
S3778,7.42,42,30,51,95,57,88,35,62,95,79,79,94,75,54,32,87,47,36,61,72,45,53,73,62,91,3,6,4,7,117,2,Industry Ready
S3779,6.4,70,73,44,72,36,69,97,51,71,32,88,63,25,93,34,43,53,24,40,68,42,51,67,75,92,3,2,0,4,34,0,Moderately Ready
S3780,5.71,88,51,44,63,35,75,81,73,79,50,45,41,28,42,55,91,14,91,78,70,50,70,64,79,54,2,2,4,3,94,5,Industry Ready
S3781,9.13,98,67,54,52,87,47,71,41,49,87,81,27,41,63,53,97,40,69,81,96,82,22,57,82,76,1,5,3,1,444,5,Industry Ready
S3782,9.72,82,48,82,90,97,67,82,66,91,81,29,37,65,28,75,60,18,31,87,69,99,84,86,89,97,1,4,5,1,0,7,Industry Ready
S3783,8.91,74,60,50,66,84,49,53,38,48,68,73,99,50,51,76,28,41,63,72,47,99,32,40,42,88,3,5,0,6,403,2,Industry Ready
S3784,9.17,49,96,95,42,96,97,48,55,86,37,50,91,40,78,37,45,50,96,88,65,92,27,71,60,72,0,2,5,7,240,12,Industry Ready
S3785,6.54,53,71,61,36,78,49,99,66,70,94,57,57,57,61,87,94,14,87,43,62,49,63,68,63,52,2,3,0,2,441,16,Industry Ready
S3786,9.63,90,55,50,71,80,65,60,48,61,72,44,48,71,81,33,92,60,78,87,89,50,49,59,89,46,0,6,1,4,218,13,Industry Ready
S3787,6.35,87,42,97,67,88,62,44,80,51,37,96,96,38,38,65,35,63,29,48,94,55,27,85,82,58,2,0,4,3,448,2,Industry Ready
S3788,9.59,56,87,73,81,35,44,77,54,75,70,84,92,29,54,59,44,37,67,47,91,59,77,52,41,60,2,3,5,5,292,3,Industry Ready
S3789,9.78,55,47,95,73,80,91,93,92,38,60,69,21,65,95,12,72,52,47,97,90,81,27,96,40,95,2,7,1,6,407,2,Industry Ready
S3790,8.56,36,96,43,93,67,67,37,82,37,86,43,78,95,27,32,13,21,24,90,82,83,80,51,71,76,0,4,4,3,112,14,Industry Ready
S3791,9.72,71,32,44,42,40,41,39,41,53,84,46,61,85,62,43,94,78,63,61,99,58,98,47,43,97,0,0,0,3,132,10,Moderately Ready
S3792,7.95,76,84,49,57,81,39,71,74,75,25,69,40,98,64,18,12,81,50,88,65,48,72,78,37,48,3,2,3,1,394,1,Industry Ready
S3793,6.62,82,87,63,30,49,91,86,93,74,93,69,21,57,25,91,14,26,35,81,91,75,90,47,87,43,2,0,5,0,375,12,Industry Ready
S3794,7.38,88,92,65,72,39,74,97,70,92,56,34,24,81,32,68,38,17,42,88,81,97,95,57,42,70,1,7,0,5,418,15,Industry Ready
S3795,8.05,67,81,38,71,55,62,41,78,73,31,36,36,91,30,75,28,96,40,93,77,54,55,60,74,46,2,0,2,4,28,5,Moderately Ready
S3796,5.81,98,53,59,79,77,70,87,65,41,21,48,43,65,89,31,26,27,21,60,78,62,93,67,51,52,1,2,1,2,373,14,Moderately Ready
S3797,8.18,82,38,92,89,43,90,40,76,70,72,24,27,54,88,44,43,19,42,87,41,60,81,70,81,79,3,5,3,2,150,3,Industry Ready
S3798,9.72,44,66,64,30,88,81,41,78,54,44,30,49,62,26,40,29,48,99,93,94,78,38,54,45,94,3,1,1,6,457,14,Industry Ready
S3799,6.32,55,82,42,80,41,74,78,77,63,47,99,69,49,74,99,37,50,30,80,65,44,37,99,44,75,3,2,4,2,477,16,Industry Ready
S3800,8.91,77,53,75,45,52,93,52,77,81,64,71,41,92,74,87,82,53,92,67,57,90,63,78,95,47,2,3,1,4,222,11,Industry Ready
S3801,9.4,48,50,85,68,68,77,88,81,57,56,53,78,82,38,57,76,78,21,76,66,61,39,72,36,65,2,5,0,4,407,1,Industry Ready
S3802,9.56,38,69,38,44,38,43,63,40,40,36,52,43,49,25,62,19,52,32,41,89,96,21,77,63,66,1,6,0,2,77,4,Moderately Ready
S3803,9.63,93,91,65,62,54,40,59,43,52,88,68,45,48,28,84,30,90,64,85,56,70,49,62,85,87,1,1,1,2,370,11,Industry Ready
S3804,7.74,83,99,32,82,46,99,97,45,87,75,50,80,85,39,41,13,56,91,56,84,54,70,55,91,65,0,3,4,3,124,8,Industry Ready
S3805,9.7,80,98,48,46,71,37,47,52,56,77,37,27,91,44,94,31,84,29,70,54,67,63,63,75,84,1,7,4,7,330,20,Industry Ready
S3806,8.76,68,43,57,35,58,71,66,59,69,23,24,31,93,69,96,80,57,40,84,82,77,66,60,98,81,3,7,3,5,320,9,Industry Ready
S3807,6.2,33,71,52,60,89,67,61,92,43,74,49,33,41,91,97,71,28,20,52,46,91,62,85,38,53,2,4,0,0,171,17,Industry Ready
S3808,7.55,32,79,36,98,96,43,85,64,65,68,64,49,54,69,21,21,30,35,98,56,54,30,47,35,59,0,3,1,1,409,4,Moderately Ready
S3809,8.59,93,90,43,69,86,87,68,35,77,57,57,74,61,57,71,20,12,62,84,58,88,61,81,41,81,2,7,3,4,183,0,Industry Ready
S3810,6.56,58,33,75,59,43,85,62,97,51,64,48,80,43,85,12,31,65,25,57,66,58,38,98,42,84,3,7,2,0,19,1,Moderately Ready
S3811,8.25,40,46,44,98,68,60,64,63,85,49,55,81,45,76,15,38,52,95,63,79,74,22,56,92,67,3,5,3,2,321,2,Industry Ready
S3812,8.37,87,86,96,36,45,50,43,87,58,56,28,50,50,41,21,70,10,30,70,56,57,23,54,44,47,3,6,5,6,32,7,Moderately Ready
S3813,6.2,56,77,44,42,47,74,47,53,49,75,42,46,21,75,62,70,97,85,72,71,49,57,53,56,95,0,6,2,5,430,11,Industry Ready
S3814,7.93,50,73,80,33,49,85,98,86,62,46,22,20,58,55,29,36,45,68,93,55,54,92,59,86,91,2,7,2,2,492,9,Industry Ready
S3815,8.82,68,74,37,79,75,73,72,65,37,51,75,60,31,70,15,56,15,39,92,99,89,91,71,83,44,1,5,3,2,300,18,Industry Ready
S3816,7.65,75,62,98,32,74,89,56,94,63,30,59,33,92,87,93,93,83,40,70,69,63,53,50,38,92,2,6,0,2,172,11,Industry Ready
S3817,5.55,95,60,91,41,33,70,65,64,86,77,75,93,63,20,23,23,55,55,97,53,86,70,77,91,92,2,5,3,3,208,3,Industry Ready
S3818,5.54,65,76,80,94,49,99,76,47,88,96,77,69,62,67,65,16,97,57,66,93,95,50,71,87,90,0,6,3,4,197,3,Industry Ready
S3819,7.04,94,35,92,56,40,79,96,49,92,54,50,61,86,52,50,24,32,75,96,99,90,56,43,89,52,1,0,5,2,267,3,Industry Ready
S3820,9.48,92,63,97,79,94,43,98,54,79,36,30,90,57,43,58,55,29,30,75,89,59,63,68,58,41,1,7,0,2,206,8,Industry Ready
S3821,6.48,64,82,45,46,47,71,43,68,84,49,61,59,85,68,74,37,62,37,60,80,76,78,44,46,87,2,5,0,4,311,19,Industry Ready
S3822,8.23,60,43,53,61,68,35,78,54,56,37,22,33,59,88,93,52,47,64,44,57,50,37,82,89,53,3,5,5,1,322,2,Industry Ready
S3823,6.45,57,45,35,80,73,97,97,84,86,49,76,30,41,77,95,19,44,45,50,61,48,44,51,81,88,2,4,0,7,405,17,Industry Ready
S3824,6.88,30,72,86,46,47,77,74,61,87,35,33,82,94,67,40,60,43,78,73,91,44,29,82,61,98,0,6,0,7,421,0,Industry Ready
S3825,9.15,54,41,60,63,76,62,75,64,65,94,65,68,82,76,37,12,59,25,98,96,50,88,89,52,42,3,1,5,3,340,6,Industry Ready
S3826,8.63,72,99,35,64,60,65,84,90,82,73,38,56,78,83,21,85,56,62,73,55,93,98,78,85,55,0,3,0,3,226,7,Industry Ready
S3827,5.91,96,48,58,53,68,42,54,99,65,23,79,29,95,72,25,86,45,71,96,88,78,44,96,94,48,3,4,5,6,363,6,Industry Ready
S3828,7.34,92,70,96,83,67,68,76,89,38,34,50,73,38,79,44,53,25,81,99,88,66,70,62,91,78,3,7,0,6,42,11,Industry Ready
S3829,5.63,80,82,32,47,76,83,67,58,69,95,55,26,39,62,53,63,96,36,87,55,41,72,72,36,41,3,6,3,0,90,2,Industry Ready
S3830,7.57,31,58,57,79,99,92,97,59,98,46,51,31,92,60,77,43,58,96,42,65,91,29,55,45,50,1,3,5,7,389,3,Industry Ready
S3831,8.35,93,99,77,75,37,81,91,87,43,23,82,74,62,45,19,74,74,65,45,90,93,68,89,47,63,3,0,1,3,394,4,Industry Ready
S3832,6.01,98,88,39,77,94,59,99,45,80,54,45,55,77,78,12,98,72,60,59,82,59,57,83,74,82,1,0,1,6,16,0,Industry Ready
S3833,6.74,38,93,62,62,42,37,86,94,90,82,84,26,73,68,40,92,61,32,43,45,60,65,50,40,68,0,1,1,7,227,9,Industry Ready
S3834,7.21,31,53,96,56,84,79,40,81,90,85,21,43,59,83,61,34,82,25,76,90,90,89,47,46,53,3,7,3,6,222,2,Industry Ready
S3835,9.45,63,45,98,30,72,86,41,59,60,58,89,53,46,24,74,72,85,52,92,46,89,30,72,77,87,3,7,0,0,106,5,Industry Ready
S3836,9.77,89,81,41,88,33,68,43,59,94,47,64,84,32,63,14,79,69,23,78,48,69,35,87,38,79,3,2,2,1,396,2,Industry Ready
S3837,5.69,90,35,86,39,89,42,95,51,82,53,97,48,66,37,14,54,26,97,46,83,87,51,73,71,94,0,5,0,4,175,4,Industry Ready
S3838,8.77,60,66,73,54,41,61,68,46,92,52,44,45,91,76,75,77,76,69,99,65,40,21,60,70,99,2,6,4,2,220,19,Industry Ready
S3839,7.1,39,33,42,86,88,97,69,86,97,69,59,93,42,59,24,35,47,67,56,41,74,77,77,66,98,2,2,0,5,421,1,Industry Ready
S3840,7.19,65,67,53,95,83,59,54,45,92,79,37,84,78,65,74,35,38,46,77,75,65,57,56,91,61,0,0,5,0,339,19,Industry Ready
S3841,8.74,78,70,73,44,73,92,92,44,37,91,31,64,96,77,30,35,40,25,75,42,71,98,88,46,86,0,4,5,6,293,19,Industry Ready
S3842,9.45,99,43,86,57,45,82,94,94,41,91,43,36,26,43,80,87,68,77,73,93,48,76,73,52,87,0,1,1,6,304,10,Industry Ready
S3843,9.59,78,80,45,42,35,35,88,88,86,61,98,55,69,47,20,71,63,82,45,60,88,96,90,95,73,2,6,0,5,98,18,Industry Ready
S3844,7.98,32,94,50,43,43,42,69,97,96,47,62,92,85,65,99,70,62,20,78,83,79,90,80,65,75,1,3,0,5,230,5,Industry Ready
S3845,7.04,34,81,80,95,87,55,81,54,36,94,51,82,22,87,51,11,35,47,41,42,60,78,42,74,72,0,3,5,3,320,0,Moderately Ready
S3846,8.89,90,59,50,63,60,63,80,39,67,46,66,42,58,91,75,50,22,48,57,48,55,76,63,80,78,2,4,4,6,363,18,Industry Ready
S3847,6.58,55,86,89,54,70,64,38,75,46,20,64,85,26,73,70,54,66,47,81,51,51,86,61,73,82,1,2,2,5,305,19,Industry Ready
S3848,7.93,34,59,80,83,64,37,44,97,82,27,54,61,87,52,69,94,28,93,66,47,75,34,49,97,57,3,0,2,2,12,9,Industry Ready
S3849,7.04,44,71,50,41,39,41,74,90,87,65,96,90,74,86,23,23,36,87,78,90,76,77,44,89,61,3,0,1,1,346,11,Industry Ready
S3850,8.32,45,40,35,38,59,45,89,66,75,43,28,94,27,54,14,46,22,60,80,97,66,22,80,74,64,0,1,5,4,130,15,Moderately Ready
S3851,6.53,30,56,94,60,73,66,74,61,92,59,29,90,51,58,40,11,61,74,90,76,46,77,70,63,76,1,6,2,7,211,4,Industry Ready
S3852,6.32,45,53,87,82,84,93,57,82,57,70,84,62,38,66,57,14,73,51,58,60,69,46,63,45,44,2,0,1,7,27,3,Moderately Ready
S3853,9.45,66,68,35,72,47,46,49,41,70,43,78,74,31,90,41,11,67,88,71,76,63,34,85,73,71,3,6,3,0,325,1,Industry Ready
S3854,5.94,32,47,94,67,68,72,39,80,55,41,76,75,76,24,66,10,28,41,63,79,89,79,50,78,91,3,2,4,3,429,4,Industry Ready
S3855,7.68,81,74,63,71,71,58,74,52,89,93,29,98,29,56,43,57,92,76,73,42,93,22,90,54,88,2,2,0,5,301,13,Industry Ready
S3856,6.45,76,41,85,77,83,99,52,72,90,87,38,50,97,20,83,31,12,41,64,90,69,47,94,61,75,3,7,4,5,136,13,Industry Ready
S3857,5.67,42,78,32,96,59,52,55,99,47,27,69,75,40,75,36,50,76,85,94,95,59,66,87,72,48,3,4,2,7,445,12,Industry Ready
S3858,5.65,84,60,71,95,49,80,37,51,56,77,87,93,39,26,91,34,35,60,63,80,85,84,53,45,53,0,6,5,2,300,17,Industry Ready
S3859,6.25,50,51,91,45,71,90,80,72,41,34,24,67,23,83,14,55,15,62,64,60,79,72,85,70,71,1,1,0,2,160,16,Moderately Ready
S3860,9.23,95,73,35,45,34,97,87,97,58,27,48,71,38,27,26,18,22,53,51,65,84,39,43,66,48,1,1,4,2,3,12,Moderately Ready
S3861,6.71,83,93,35,60,79,41,54,76,95,61,24,91,48,83,84,70,36,21,69,63,67,30,47,96,62,1,0,4,4,396,16,Industry Ready
S3862,9.59,56,54,92,87,70,74,93,42,39,58,79,20,90,76,78,56,97,78,90,85,43,44,46,50,84,1,5,5,0,51,15,Industry Ready
S3863,8.0,67,80,49,57,68,88,55,64,84,54,84,21,83,47,65,83,19,55,45,92,51,82,74,76,87,2,3,5,4,165,3,Industry Ready
S3864,7.38,87,36,50,33,86,65,85,98,96,60,47,61,91,45,47,88,25,27,69,99,42,23,94,65,91,1,1,1,5,320,15,Industry Ready
S3865,7.99,91,35,31,39,86,86,59,43,89,67,20,93,30,53,63,12,32,52,95,91,76,73,71,47,84,0,0,5,3,301,3,Moderately Ready
S3866,7.72,75,53,85,80,66,65,44,91,60,97,48,28,52,41,57,17,56,52,72,73,43,79,61,70,48,2,6,5,0,472,5,Industry Ready
S3867,8.76,40,48,39,47,36,68,43,93,44,90,70,50,44,39,94,34,21,87,54,71,54,47,61,45,60,0,3,5,1,384,15,Moderately Ready
S3868,6.71,37,38,99,76,34,41,63,39,45,63,55,21,52,33,97,45,37,37,68,66,67,29,85,82,83,3,0,3,1,159,9,Moderately Ready
S3869,7.02,93,65,52,61,80,50,71,38,74,54,51,43,45,42,89,52,86,83,93,86,76,55,82,54,71,1,4,4,5,361,6,Industry Ready
S3870,9.34,50,69,59,59,37,56,72,42,45,46,83,62,55,86,58,59,27,80,90,69,48,99,65,63,83,1,1,5,4,176,1,Industry Ready
S3871,9.57,92,53,66,65,85,87,93,76,38,84,33,89,30,38,50,72,67,29,53,43,53,52,90,53,49,2,0,0,4,18,9,Moderately Ready
S3872,9.34,93,77,84,38,40,51,91,69,36,89,51,91,49,97,31,94,11,69,95,41,98,78,75,40,68,1,6,3,5,80,15,Industry Ready
S3873,7.3,49,92,78,65,51,38,94,47,73,85,28,62,76,58,66,43,55,41,64,62,71,64,68,90,73,0,4,3,4,179,7,Industry Ready
S3874,8.86,37,98,63,58,40,95,62,39,57,90,30,70,29,56,75,82,26,58,84,94,87,70,43,52,96,2,0,5,1,422,8,Industry Ready
S3875,7.55,87,82,73,45,89,86,62,74,79,91,67,65,44,20,28,19,96,84,44,80,42,65,70,76,61,1,2,0,1,189,12,Industry Ready
S3876,7.64,75,83,51,50,44,69,80,53,76,82,70,94,87,38,11,36,73,49,41,99,86,32,61,94,44,0,0,3,0,40,19,Moderately Ready
S3877,6.38,60,71,60,93,67,78,89,38,76,99,23,20,76,34,84,98,96,24,86,43,57,23,96,90,50,3,6,2,5,331,7,Industry Ready
S3878,8.04,38,74,36,95,30,49,72,93,63,48,60,86,53,20,42,22,74,45,55,76,89,61,92,37,97,1,2,3,0,147,13,Moderately Ready
S3879,6.3,44,43,50,88,75,95,52,52,50,50,44,20,96,50,82,60,63,82,78,50,53,46,47,73,67,1,1,1,4,21,9,Moderately Ready
S3880,6.93,55,58,45,57,72,78,97,58,94,83,36,82,73,71,68,77,52,65,99,75,64,27,60,77,63,1,0,3,7,236,20,Industry Ready
S3881,9.18,39,35,49,84,51,55,39,65,38,72,66,95,70,62,98,25,87,50,93,75,78,65,54,62,73,3,7,4,5,158,8,Industry Ready
S3882,6.39,58,36,72,60,32,81,78,92,50,93,27,81,25,65,15,21,85,60,77,54,65,27,87,76,92,1,7,5,2,97,1,Industry Ready
S3883,5.81,65,66,73,62,43,83,63,62,75,87,77,80,78,69,20,34,64,31,99,76,99,45,93,43,81,3,6,3,0,86,11,Industry Ready
S3884,5.8,66,82,76,89,31,87,48,43,40,44,20,59,73,39,36,58,23,36,56,42,91,20,93,52,79,0,4,1,1,107,15,Moderately Ready
S3885,9.55,52,47,48,70,90,61,92,79,76,32,21,48,36,81,81,25,53,37,70,87,45,80,43,55,91,2,1,1,6,311,0,Industry Ready
S3886,7.68,70,67,77,75,61,65,78,83,91,59,29,54,45,62,54,11,47,85,40,69,65,58,81,60,49,0,1,5,3,274,12,Industry Ready
S3887,7.26,57,88,98,78,67,78,52,36,62,91,46,30,28,24,40,82,67,58,45,96,87,28,97,57,65,0,5,3,7,112,14,Industry Ready
S3888,8.99,77,30,40,94,75,66,41,40,57,26,32,30,21,98,72,86,58,93,70,62,93,46,44,44,82,2,2,2,6,321,9,Industry Ready
S3889,9.09,67,97,58,71,71,64,96,63,76,51,82,82,39,85,53,87,25,52,45,72,90,89,75,78,80,2,1,3,7,321,14,Industry Ready
S3890,6.93,60,73,74,52,35,52,79,60,46,43,30,88,25,31,50,85,91,94,75,40,80,39,41,47,46,1,7,0,2,293,19,Industry Ready
S3891,8.48,43,76,97,56,70,97,50,62,98,20,33,75,98,76,56,44,83,27,47,40,91,84,89,87,83,3,0,1,7,38,5,Industry Ready
S3892,8.82,58,64,65,61,54,50,98,41,92,66,99,26,74,79,78,31,92,45,68,42,40,35,47,71,46,1,0,3,7,228,16,Industry Ready
S3893,8.31,80,89,77,32,40,69,71,68,85,70,45,70,67,74,88,94,39,95,48,48,89,87,86,90,87,0,7,2,5,459,2,Industry Ready
S3894,6.15,78,81,44,89,70,96,59,90,63,55,88,58,77,90,11,57,77,54,61,71,60,86,43,93,96,3,2,2,7,27,1,Industry Ready
S3895,9.27,72,37,73,46,86,43,43,44,53,46,58,61,61,85,24,73,80,76,49,52,53,41,52,46,90,1,0,2,1,10,14,Moderately Ready
S3896,7.82,34,70,96,61,75,96,89,91,79,89,47,91,93,91,29,76,89,98,63,95,85,92,53,37,87,2,6,4,2,233,20,Industry Ready
S3897,6.71,71,32,69,36,77,73,62,81,88,61,36,72,40,92,12,31,46,40,79,84,47,75,48,48,54,2,5,4,3,368,7,Industry Ready
S3898,7.33,36,98,43,98,92,85,43,61,47,95,56,40,25,46,48,82,78,56,41,70,94,76,67,69,85,1,2,4,5,92,15,Industry Ready
S3899,5.66,71,43,92,87,68,44,46,73,99,87,46,49,49,47,83,56,64,24,59,96,64,73,77,64,84,3,3,5,4,20,11,Industry Ready
S3900,6.05,65,55,80,69,39,86,52,56,46,89,95,97,42,56,99,49,48,36,56,60,88,27,51,52,42,0,2,0,2,156,20,Moderately Ready
S3901,8.79,56,99,87,77,99,46,90,53,48,32,86,20,55,98,19,62,66,44,72,62,57,26,67,60,84,3,4,0,3,92,18,Industry Ready
S3902,5.5,87,87,44,80,94,96,92,43,76,44,87,43,22,38,49,12,58,80,53,52,54,95,52,80,65,1,4,5,6,487,11,Industry Ready
S3903,7.29,75,69,94,86,88,37,85,53,82,41,66,25,53,70,22,15,72,56,71,65,81,20,60,46,46,2,5,3,3,41,12,Industry Ready
S3904,7.75,95,80,84,66,65,45,66,36,58,40,94,25,49,32,94,23,43,85,93,64,59,73,94,92,41,2,0,4,2,139,0,Industry Ready
S3905,5.73,54,34,39,84,56,42,82,95,99,34,53,88,61,64,53,92,66,32,94,92,55,31,77,91,49,0,7,4,6,1,12,Industry Ready
S3906,9.68,56,61,71,70,84,57,42,93,51,86,37,81,40,25,41,67,71,59,76,47,46,99,91,66,69,2,3,0,5,39,3,Industry Ready
S3907,6.47,30,30,40,49,99,44,64,67,72,56,54,54,23,20,82,91,48,61,63,79,68,33,65,98,86,0,4,2,2,101,18,Moderately Ready
S3908,6.81,71,83,45,62,82,52,60,99,62,64,37,98,68,44,39,16,83,89,80,69,70,38,64,71,42,0,4,2,6,318,12,Industry Ready
S3909,6.81,81,40,48,69,89,73,58,59,67,45,89,54,67,45,10,38,76,94,59,90,68,38,61,48,77,3,4,5,7,160,15,Industry Ready
S3910,6.49,54,82,60,63,90,60,61,62,58,74,53,67,70,32,62,12,71,44,88,44,56,96,90,44,68,3,0,5,2,364,7,Industry Ready
S3911,5.51,83,37,82,91,65,45,73,52,38,69,52,91,43,38,85,22,38,61,45,63,44,93,91,99,64,1,1,5,2,429,7,Industry Ready
S3912,8.64,96,54,37,48,56,44,85,97,67,54,91,62,65,29,53,45,40,29,72,49,57,47,91,98,85,1,1,1,4,265,18,Industry Ready
S3913,9.66,35,69,53,72,70,37,84,83,44,60,62,54,46,64,44,98,69,62,89,58,53,96,47,75,43,0,5,5,6,488,7,Industry Ready
S3914,6.46,87,61,37,98,57,96,79,74,70,91,46,24,70,90,97,47,48,87,67,74,70,34,76,55,86,1,1,3,1,394,8,Industry Ready
S3915,8.35,99,57,77,92,45,95,67,38,65,30,67,50,39,34,49,84,88,47,50,61,89,82,79,43,44,2,5,3,0,15,16,Industry Ready
S3916,8.69,82,32,59,39,64,38,53,68,38,27,88,50,99,50,54,69,10,43,75,78,57,42,84,43,45,0,0,4,7,263,0,Moderately Ready
S3917,9.15,95,91,87,42,65,95,47,39,42,73,90,27,90,27,69,82,65,60,59,94,86,62,98,52,58,0,6,0,4,46,11,Industry Ready
S3918,7.32,87,56,84,34,85,42,56,56,61,20,41,25,37,49,72,31,92,80,45,77,64,29,95,96,57,1,1,3,2,372,19,Industry Ready
S3919,6.8,31,74,91,87,48,47,54,54,70,39,53,72,27,20,19,30,67,24,47,46,50,55,61,50,91,3,6,2,3,173,0,Moderately Ready
S3920,6.9,51,54,77,88,86,46,39,81,43,53,62,99,46,35,56,92,30,30,58,78,65,82,52,38,77,0,5,0,5,259,8,Industry Ready
S3921,8.56,66,90,33,88,62,69,66,68,77,76,96,63,33,30,33,42,63,27,54,59,44,68,76,55,75,0,2,4,4,427,17,Industry Ready
S3922,9.01,49,73,66,44,52,88,64,78,58,32,35,68,37,46,66,13,80,40,61,79,55,33,53,78,51,3,0,5,7,91,19,Industry Ready
S3923,6.28,53,75,37,30,92,85,60,40,71,73,33,27,84,59,27,89,52,83,90,95,47,53,57,61,63,3,0,4,0,16,19,Industry Ready
S3924,7.1,94,43,30,67,99,77,38,90,75,72,58,83,50,63,66,53,63,24,41,71,52,58,86,68,96,0,3,3,7,337,9,Industry Ready
S3925,9.38,94,37,99,82,51,49,77,63,60,71,90,23,39,89,81,10,11,53,67,41,97,51,72,38,69,1,4,3,5,244,20,Industry Ready
S3926,8.97,30,77,76,81,96,83,64,87,38,25,31,51,89,76,55,71,23,28,75,54,71,99,46,85,95,0,3,5,0,4,11,Industry Ready
S3927,9.73,32,43,34,30,88,68,50,35,35,55,74,72,64,67,52,88,12,57,75,49,93,41,49,36,53,0,6,1,6,71,4,Moderately Ready
S3928,8.74,75,94,79,40,54,73,73,93,54,44,25,86,20,59,86,31,23,62,83,60,66,54,99,66,78,0,1,5,7,125,18,Industry Ready
S3929,7.19,84,36,53,87,46,60,75,82,79,77,59,82,38,58,25,68,14,29,57,54,88,42,97,36,41,1,0,5,4,180,6,Moderately Ready
S3930,8.04,93,78,76,69,68,82,65,41,86,74,32,99,58,22,23,46,90,31,51,73,65,44,69,92,97,3,7,3,3,4,16,Industry Ready
S3931,8.34,74,84,47,89,68,85,83,66,98,22,88,79,46,74,18,32,48,37,98,74,48,88,98,56,73,0,6,3,6,34,0,Industry Ready
S3932,5.84,55,42,57,73,53,38,47,95,55,47,43,96,75,20,82,42,10,31,58,90,86,25,94,53,97,3,5,2,3,22,18,Industry Ready
S3933,7.84,94,85,34,35,67,61,75,91,59,87,93,52,35,42,78,31,52,50,96,44,46,79,73,54,92,0,0,2,5,149,16,Industry Ready
S3934,8.55,53,85,59,57,86,76,62,85,60,57,78,41,97,86,70,73,68,30,65,95,98,25,84,52,59,1,1,0,3,367,0,Industry Ready
S3935,6.22,64,44,30,60,73,90,98,53,61,53,65,50,26,81,20,71,87,46,64,58,89,38,42,84,75,0,5,3,7,116,15,Industry Ready
S3936,8.86,53,86,75,37,65,52,53,61,86,32,92,43,39,53,28,63,90,40,67,46,85,38,98,48,91,0,4,3,1,442,18,Industry Ready
S3937,8.01,57,87,98,34,99,95,59,97,97,24,63,22,50,36,73,67,24,93,54,92,47,31,79,54,62,3,3,4,7,321,8,Industry Ready
S3938,9.59,45,64,60,83,74,38,72,94,79,79,95,52,98,67,47,21,55,32,49,85,41,32,51,79,74,0,4,2,7,163,20,Industry Ready
S3939,5.68,88,45,99,46,55,35,37,95,92,36,30,45,44,72,19,27,16,64,78,83,57,69,75,81,73,0,7,4,3,66,3,Moderately Ready
S3940,6.64,83,37,85,67,40,84,36,95,72,76,80,70,20,80,25,76,51,66,73,97,75,86,92,91,60,0,7,3,0,27,6,Industry Ready
S3941,8.09,45,74,57,38,81,54,39,79,69,50,55,49,36,30,78,69,16,44,52,81,63,95,70,65,77,3,1,2,5,235,1,Moderately Ready
S3942,6.78,44,69,45,43,54,54,95,55,80,84,91,54,99,34,91,10,56,96,55,81,94,50,62,86,85,2,3,3,2,470,13,Industry Ready
S3943,8.57,40,83,83,55,60,80,54,78,37,85,29,44,46,30,51,98,97,83,92,75,73,96,47,80,47,3,3,1,2,456,0,Industry Ready
S3944,8.76,94,43,82,91,74,61,72,35,40,52,97,47,43,26,53,29,99,89,79,57,81,42,40,41,82,0,4,5,6,466,3,Industry Ready
S3945,5.94,97,88,41,54,96,60,70,78,47,23,20,45,81,66,62,26,87,47,70,45,77,96,94,83,90,2,7,4,0,406,19,Industry Ready
S3946,7.71,72,82,49,65,69,66,80,96,80,74,82,92,71,27,44,58,28,39,40,91,50,89,74,57,69,3,4,2,7,140,18,Industry Ready
